line,stop_id,stop_name,stop_lat,stop_lon
507,000160502001,Reuland,49.75218,6.260638
507,000160601005,"Larochette, Leedebach",49.789222,6.219349
507,000141001001,"Medernach, Fondation",49.802135,6.217247
507,000140503001,"Stegen, Bloen Eck",49.827794,6.177906
507,000140503002,"Stegen, Eglise",49.828877,6.168846
507,000140401008,"Diekirch, Lorentzwues",49.860235,6.145665
507,000140701024,"Ettelbruck, Pensionnat",49.847388,6.103238
507,000180703002,"Wasserbillig, Cimetière",49.717666,6.499742
507,000180401008,"Grevenmacher, Tanneurs",49.680789,6.44073
507,000180401001,"Grevenmacher, Copal",49.676158,6.427457
507,000141301006,"Schieren, Vali's Plaz",49.832997,6.097617
507,000140701018,"Ettelbruck, H.v.Landewyck",49.839824,6.097904
507,000140701021,"Ettelbruck, L.T.Salentiny",49.850273,6.099184
507,000141301002,"Schieren, Faubourg",49.833759,6.097488
507,000180703003,"Wasserbillig, Gare",49.713177,6.498918
507,000180201002,"Biwer, Haaptstrooss",49.702566,6.375976
507,000141301001,"Schieren, Centre sportif",49.830337,6.100934
507,000140602008,"Erpeldange/Sûre, Um Dreieck",49.850779,6.115126
507,000180203001,"Boudlerbach, Boudlerbaach",49.717643,6.352658
507,000180401004,"Grevenmacher, Jardin des Papillons",49.684143,6.449233
507,000140701026,"Ettelbruck, Rond Point",49.843623,6.09872
507,000180401003,"Grevenmacher, Gare routière",49.68018,6.446599
507,000140701001,"Ettelbruck, Anc. Clinique",49.847797,6.103061
507,000140603002,"Ingeldorf, Café de la Station",49.853414,6.131374
507,000180503001,Blumenthal/Blummendall,49.743649,6.265853
507,000180703004,"Wasserbillig, Marais",49.711355,6.494087
507,000180402002,"Potaschbierg, Z.I.",49.679067,6.394613
507,000180703008,"Wasserbillig, Mesenich Frontière",49.725731,6.49078
507,000180201005,"Biwer, Haaptstrooss 2",49.705956,6.371535
507,000140401011,"Diekirch, Alexis Heck",49.86859,6.162417
250,000200901017,"Strassen, Kesseler",49.621129,6.0661
250,000200403021,"Belair, Wandmillen",49.615914,6.102593
250,000200101002,"Bertrange, Belle Etoile",49.621897,6.048868
250,000200405028,"Centre, Rousegaertchen",49.605481,6.129431
250,000200405009,"Centre, Charlys Gare",49.612494,6.12272
250,000200405036,"Luxembourg, Gare routière",49.599066,6.133033
250,000150105002,"Lévelange, Kalek",49.731738,5.870226
250,000190704001,Wandhaff,49.646702,5.956921
250,000190901004,"Capellen, Police",49.644214,5.992516
250,000190903005,"Mamer, Eglantiers",49.63408,6.016674
250,000190903012,"Mamer, Mambra",49.631518,6.022011
250,000190903002,"Mamer, Baerendall",49.63,6.025594
250,000190903007,"Mamer, Gaaschtbierg",49.627172,6.03247
250,000191104005,"Steinfort, Kolonie",49.666527,5.919741
250,000150606007,"Redange, Osperstrooss",49.764996,5.8895
250,000150606003,"Redange, Gare",49.76461,5.882178
250,000150303003,"Ell, Beim Schreider",49.76325,5.85914
250,000150101001,"Beckerich, Bei Schmatten",49.73019,5.883553
250,000150101002,"Beckerich, Fraiheetsbam",49.727974,5.891147
250,000150103001,"Hovelange, Bei Bitzesch",49.72272,5.910606
250,000150108002,"Schweich, Peiffer",49.720865,5.921367
250,000190503001,Kreizerbuch,49.701549,5.915279
250,000190502001,"Hobscheid, Ehnerpad",49.696014,5.918916
250,000190502004,"Hobscheid, Steekaul",49.69356,5.917948
250,000190502003,"Hobscheid, Schoul",49.687818,5.9135
250,000190502002,"Hobscheid, Hiehl",49.684972,5.916093
250,000150606001,"Redange/Attert, Bian",49.764021,5.888368
250,000150606009,"Redange, Schock",49.765893,5.895429
250,000150105001,"Lévelange, Ellerstrooss",49.743068,5.852115
250,000150606002,"Redange, Centre Médical",49.768213,5.896739
250,000190502005,"Hobscheid, Viirstad",49.679998,5.920165
250,000150102001,"Elvange/Beckerich, Gesanksbau",49.724505,5.919541
250,000150102002,"Elvange/Beckerich, Schoul",49.724355,5.916927
250,000150103002,"Hovelange, Halt",49.725002,5.900066
250,000200901020,"Strassen, Benelux",49.619622,6.076576
250,000190903001,"Mamer, Arelerstrooss",49.628887,6.028474
250,000190901002,"Capellen, Hireknapp",49.641552,6.00192
250,000190901003,"Capellen, Klouschter",49.645916,5.985996
250,000190901005,"Capellen, Ponts & Chaussées",49.646149,5.977364
250,000191104006,"Steinfort, Lëtzebgerstr.81",49.659643,5.923392
250,000190903013,"Mamer, Tossebierg",49.624275,6.03669
250,000150107002,"Oberpallen, Schnuddelbierg",49.72973,5.843318
250,000150303001,"Ell, Arelerstrooss",49.761053,5.85906
250,000150606005,"Redange, Lycée Atert",49.769529,5.898489
250,000191104001,"Steinfort, Al Schmelz",49.661316,5.915275
250,000190903016,"Mamer, Scoutshome",49.636594,6.011949
290,000201004002,"Walferdange, Gemenge Plaz",49.659192,6.130982
290,000200402007,"Beggen, Rue du Pont",49.64944,6.127718
290,000200405005,"Centre, Badanstalt",49.613535,6.129166
290,000200802004,"Heisdorf, Klouster",49.674509,6.137331
290,000200802002,"Heisdorf, Bei der Parkmauer",49.671235,6.135915
290,000160902001,"Berschbach, Blannenheem",49.744525,6.112969
290,000160908002,"Rollingen, Veräinsbau",49.741152,6.11371
290,000160702001,"Lintgen, An der Kléck",49.714191,6.127866
290,000160807003,"Lorentzweiler, Gare",49.698348,6.140937
290,000160804001,"Helmdange, Fautelfiels",49.69402,6.140899
290,000160803002,Bouferknupp,49.682289,6.138011
290,000160803001,"Boufer, Maison de Retraite",49.689311,6.140371
290,000160702003,"Lintgen, Kräizung",49.720348,6.125116
290,000160908001,"Rollingen, Lëtzebuergerstr.",49.735626,6.116523
290,000160904001,"Mersch, Gare",49.752135,6.110073
290,000201003004,"Helsem, Tricentenaire",49.662208,6.13323
290,000201003002,"Helsem, Mercatoris",49.665869,6.13429
290,000201003003,"Heisdorf, Millewee",49.668796,6.135144
290,000200402001,"Beggen, Bastogne",49.645821,6.128319
290,000200409007,"Dommeldange, Emile Metz",49.635154,6.134238
290,000200410004,"Eich, Klinik",49.631797,6.13456
290,000160807002,"Lorentzweiler, An der Kléck",49.702449,6.140862
295,000200405005,"Centre, Badanstalt",49.613535,6.129166
295,000141101005,"Mertzig, Gemeng",49.83325,6.005765
295,000141101003,"Mertzig, Eglise",49.831942,6.002827
295,000150402005,Grosbous-Police,49.82997,5.967513
295,000150402004,Grosbous-Op der Baach,49.828212,5.966009
295,000150902004,"Vichten, Gemeng",49.804391,5.994022
295,000150902006,"Vichten, Ohligsfeld",49.802473,6.002286
295,000150902005,"Vichten, Hemeschbaach",49.801485,6.007225
295,000160101004,"Bissen, Kiirch",49.787689,6.066798
295,000160102002,Rouscht,49.786435,6.092677
295,000160904008,"Mersch, Mierscherbierg",49.755677,6.099517
295,000160101002,"Bissen, Kräizung",49.789073,6.063171
295,000160904005,"Mersch, Stäereplaz",49.750917,6.106299
295,000160101007,"Bissen, Steekräiz",49.786894,6.07378
295,000141101006,"Mertzig, Wéchen",49.829897,5.997891
295,000160904001,"Mersch, Gare",49.752135,6.110073
295,000150402003,Grosbous-Kiirfënt,49.825218,5.968144
295,000150902007,"Vichten, Schoul",49.802821,5.999401
295,000150402006,"Grosbous, Sprëtzenhaus",49.826627,5.966289
295,000160904009,"Mersch, Beim Klouschter",49.753562,6.102712
474,000170501013,"Echternach, Remparts",49.810589,6.418374
474,000170501015,"Echternach, Ste Croix",49.80878,6.43005
474,000170501009,"Echternach, Lycee",49.813265,6.424196
474,000170501008,"Echternach, Gare",49.815982,6.416961
474,000170501005,"Echternach, Centre Ville",49.81181,6.419046
474,000180401008,"Grevenmacher, Tanneurs",49.680789,6.44073
474,000180401001,"Grevenmacher, Copal",49.676158,6.427457
474,000180401007,"Grevenmacher, Seidenbroch",49.674996,6.42092
474,000180402001,Potaschbierg,49.677493,6.399854
474,000180207004,"Wecker, Gare",49.699702,6.386949
474,000180207003,"Wecker, Eglise",49.696288,6.387562
474,000180207002,"Wecker, Coboulux",49.69442,6.3845
474,000170501011,"Echternach, Morgenstern",49.810069,6.424921
474,000170706002,"Osweiler, Haaptstrooss",49.786681,6.442835
474,000170706001,"Osweiler, Duerfplaz",49.785379,6.440473
474,000170607003,Pafebierg,49.766359,6.4526
474,000170604001,"Herborn, Kiircheplaz",49.747267,6.427667
474,000180601002,"Berbourg, Kiirch",49.731356,6.394381
474,000180601001,"Berbourg, Schoulstrooss",49.734232,6.393491
474,000170501010,"Echternach, Manertchen",49.799244,6.452819
474,000170501014,"Echternach, rte.d'Osweiler",49.807598,6.429501
474,000180401003,"Grevenmacher, Gare routière",49.68018,6.446599
474,000170202003,"Bech, Béiwerwiss",49.748389,6.363577
474,000180207001,"Wecker, An der Schmëtt",49.702932,6.394571
474,000180402002,"Potaschbierg, Z.I.",49.679067,6.394613
474,000170202001,"Bech, Bei der Gemeng",49.751713,6.362563
520,000140701016,"Ettelbruck, Gare",49.847155,6.106132
520,000140401004,"Diekirch, Gare",49.864502,6.153096
520,000140401009,"Diekirch, Neie Kolleisch",49.864795,6.168332
520,000140401001,"Diekirch, Altersheem",49.866536,6.159337
520,000140401006,"Diekirch, Kluuster",49.869544,6.158019
520,000140701015,"Ettelbruck, Ecole Primaire",49.845842,6.09899
520,000140401008,"Diekirch, Lorentzwues",49.860235,6.145665
520,000140701024,"Ettelbruck, Pensionnat",49.847388,6.103238
520,000150606007,"Redange, Osperstrooss",49.764996,5.8895
520,000150606003,"Redange, Gare",49.76461,5.882178
520,000150303003,"Ell, Beim Schreider",49.76325,5.85914
520,000150606001,"Redange/Attert, Bian",49.764021,5.888368
520,000150303002,"Ell, Beim Musikssaul",49.762983,5.853949
520,000150202002,Platen,49.786905,5.936133
520,000150607001,"Reichlange, Hostellerie",49.775715,5.92535
520,000141101005,"Mertzig, Gemeng",49.83325,6.005765
520,000141101003,"Mertzig, Eglise",49.831942,6.002827
520,000150402005,Grosbous-Police,49.82997,5.967513
520,000150402004,Grosbous-Op der Baach,49.828212,5.966009
520,000140701025,"Ettelbruck, Pl.du Marché",49.845931,6.096411
520,000150606009,"Redange, Schock",49.765893,5.895429
520,000150206001,"Bettborn, Gemenge Plaz",49.793983,5.937729
520,000150402002,"Grosbous, Kiircheplaz",49.826203,5.965203
520,000141101004,"Mertzig, Internat",49.834685,6.00907
520,000140801002,"Niederfeulen, Faubourg",49.852551,6.051142
520,000150301001,"Colpach-Bas, Schlass",49.757102,5.826362
520,000150107001,"Oberpallen, Bréck",49.730037,5.842396
520,000140701008,"Ettelbruck, Cité Lopert 1",49.850231,6.072473
520,000140801004,"Niederfeulen, route d'Arlon",49.854219,6.043902
520,000140802001,"Oberfeulen, Pl.de la Chapelle",49.847164,6.033968
520,000140802002,"Oberfeulen, route d'Arlon",49.846109,6.029984
520,000150203002,"Proz, Bousserpad",49.805839,5.939719
520,000150203005,"Proz, Haaptstrooss",49.802495,5.93847
520,000140602008,"Erpeldange/Sûre, Um Dreieck",49.850779,6.115126
520,000140701009,"Ettelbruck, Cité Patton 1",49.848805,6.083717
520,000141101006,"Mertzig, Wéchen",49.829897,5.997891
520,000150203001,"Proz, Altersheem",49.79898,5.938567
520,000150606002,"Redange, Centre Médical",49.768213,5.896739
520,000140603002,"Ingeldorf, Café de la Station",49.853414,6.131374
520,000150202001,"Platen, Kinnebësch",49.790805,5.936971
520,000140802003,"Oberfeulen, Op Hopericht",49.849009,6.036095
520,000140401011,"Diekirch, Alexis Heck",49.86859,6.162417
570,000140401004,"Diekirch, Gare",49.864502,6.153096
570,000140401001,"Diekirch, Altersheem",49.866536,6.159337
570,000140401006,"Diekirch, Kluuster",49.869544,6.158019
570,000140401005,"Diekirch, Kleck",49.868757,6.172164
570,000140203001,"Gilsdorf, An der Kléck",49.86968,6.181631
570,000130207002,"Tandel, Veianerstrooss",49.896986,6.1821
570,000130204001,"Fouhren, Halt",49.912348,6.193826
570,000130202002,"Bettel, Schmedd",49.917048,6.225764
570,000130301006,"Vianden, Gare",49.933683,6.212321
570,000130301012,"Vianden, Ruoderwee",49.931934,6.220408
570,000130101002,"Bivels, Kierch",49.959518,6.192896
570,000130101003,"Bivels, Loch",49.9566,6.190877
570,000130106003,"Stolzembourg, Kiirch",49.966029,6.166939
570,000130106001,"Stolzembourg, Akescht",49.977132,6.165547
570,000140401008,"Diekirch, Lorentzwues",49.860235,6.145665
570,000140205002,Selz,49.878654,6.1885
570,000130208001,Valeriushaff,49.884371,6.185328
570,000130207001,"Tandel, Schoul",49.894125,6.181752
570,000130301002,"Vianden, Aale Moart",49.938088,6.203983
570,000130101001,"Bivels, Op der Millen",49.950282,6.195971
570,000130106004,"Stolzembourg, S.E.O.",49.954313,6.17676
570,000130301004,"Vianden, Bréck",49.933721,6.207204
570,000130301005,"Vianden, Camping Moulin",49.927345,6.220365
570,000140602008,"Erpeldange/Sûre, Um Dreieck",49.850779,6.115126
570,000140202001,Bleesbréck,49.871898,6.189227
570,000140603002,"Ingeldorf, Café de la Station",49.853414,6.131374
570,000130106002,"Stolzembourg, Bréck",49.963294,6.169471
570,000130202001,"Bettel, Bei der Bréck",49.920786,6.224853
570,000140701022,"Ettelbruck, Gare routière 2",49.848273,6.107317
570,000140603005,"Ingeldorf, Walebroch",49.85834,6.140308
570,000140401011,"Diekirch, Alexis Heck",49.86859,6.162417
645,000120903040,"Weidingen, Wegdicher Bréck",49.972289,5.940033
645,000110303003,"Heinerscheid, Geméin",50.094661,6.086611
645,000110303001,"Heinerscheid, Bei Dikches",50.091903,6.084611
645,000110502009,"Marnach, Pënnik",50.064046,6.066582
645,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
645,000110304002,"Hupperdange, Schull",50.096054,6.057327
645,000110101004,"Clervaux, Maison de Retraite",50.05776,6.025688
645,000110101009,"Clervaux, Place Benelux",50.054794,6.03107
645,000110101010,"Clervaux, Police",50.054176,6.025547
645,000110101011,"Clervaux, Postes",50.054987,6.030177
645,000110104002,"Urspelt, Schlass",50.074605,6.045208
645,000110104001,"Urspelt, Knupp",50.076738,6.04421
645,000110103003,"Reuler, Hôh",50.052801,6.034015
645,000110101001,"Clervaux, Clinique",50.053376,6.024884
645,000110501002,"Drauffelt, Op der Gare",50.017325,6.00691
645,000110101006,"Clervaux, Parc",50.055491,6.031572
645,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
645,000120301002,"Erpeldange/Eschweiler, Knupp",49.977368,5.947048
645,000120902001,"Weidingen, Erpeldangerstr./Knupp",49.974725,5.939627
645,000110101008,"Clervaux, Pl. de la Libération",50.05287,6.030029
645,000120903023,"Wiltz, Lycée du Nord",49.963309,5.924327
645,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
645,000110502004,"Marnach, Fëschberstrooss",50.066766,6.068457
645,000110301001,"Fischbach/Heinerscheid, Bei Prëntzen",50.074016,6.07095
645,000120903021,"Wiltz, Lann",49.967954,5.930544
645,000120903041,"Wiltz, Wéinebeerig",49.96946,5.936111
645,000110101002,"Clervaux, Gare",50.060643,6.024448
645,000110501003,"Drauffelt, Op der Léi",50.01493,6.000553
655,000120903040,"Weidingen, Wegdicher Bréck",49.972289,5.940033
655,000110403001,"Hosingen, Eesberwee",50.012693,6.090708
655,000110411001,"Bockholtz/Hosingen, Kiirch",50.011553,6.05162
655,000110501002,"Drauffelt, Op der Gare",50.017325,6.00691
655,000120602002,"Enscherange, Loumillen",49.997291,5.993724
655,000120602001,"Enscherange, Bei Steckech",49.998723,5.991346
655,000120605001,"Pintsch, An der Kéier",49.992954,6.010727
655,000120301002,"Erpeldange/Eschweiler, Knupp",49.977368,5.947048
655,000120902001,"Weidingen, Erpeldangerstr./Knupp",49.974725,5.939627
655,000120903023,"Wiltz, Lycée du Nord",49.963309,5.924327
655,000110403002,"Hosingen, Ewescht Duerf",50.016719,6.091987
655,000120606001,"Wilwerwiltz, Gare",49.988531,6.000731
655,000120903021,"Wiltz, Lann",49.967954,5.930544
655,000120606002,"Wilwerwiltz, Tomm",49.986779,6.007803
655,000110203003,Um Schinker,49.991986,6.088638
655,000120903041,"Wiltz, Wéinebeerig",49.96946,5.936111
655,000120903008,"Wiltz, Pompjeesbau",49.964976,5.925434
655,000110412004,"Wahlhausen, Beim Chalet",49.990093,6.09711
655,000110501003,"Drauffelt, Op der Léi",50.01493,6.000553
655,000110403004,"Hosingen, Parc Housen",49.993131,6.098434
655,000110403005,"Hosingen, Bei der Kierch",50.016141,6.091868
803,000160301007,"Colmar, Usines",49.804815,6.091979
803,000160301002,"Colmar, Centre",49.812027,6.097274
803,000140701016,"Ettelbruck, Gare",49.847155,6.106132
803,000140701015,"Ettelbruck, Ecole Primaire",49.845842,6.09899
803,000140701024,"Ettelbruck, Pensionnat",49.847388,6.103238
803,000160201005,"Boevange, Lëtschert",49.773152,6.017904
803,000150606007,"Redange, Osperstrooss",49.764996,5.8895
803,000150606003,"Redange, Gare",49.76461,5.882178
803,000150303003,"Ell, Beim Schreider",49.76325,5.85914
803,000150606001,"Redange/Attert, Bian",49.764021,5.888368
803,000150202002,Platen,49.786905,5.936133
803,000150607001,"Reichlange, Hostellerie",49.775715,5.92535
803,000160101004,"Bissen, Kiirch",49.787689,6.066798
803,000160102002,Rouscht,49.786435,6.092677
803,000141301004,"Schieren, Neie Wee",49.828135,6.096351
803,000141301006,"Schieren, Vali's Plaz",49.832997,6.097617
803,000140701018,"Ettelbruck, H.v.Landewyck",49.839824,6.097904
803,000141301002,"Schieren, Faubourg",49.833759,6.097488
803,000141301005,"Schieren, Uewerschieren",49.827771,6.096206
803,000150606009,"Redange, Schock",49.765893,5.895429
803,000150204002,Reimberg,49.795843,5.951287
803,000150803002,"Schandel, Kreizung",49.790237,5.971831
803,000150204001,"Reimberg, Michel Lucius",49.794594,5.945904
803,000150206001,"Bettborn, Gemenge Plaz",49.793983,5.937729
803,000150301001,"Colpach-Bas, Schlass",49.757102,5.826362
803,000150302001,"Colpach-Haut, Pompjeesbau",49.767493,5.819474
803,000160102001,"Roost, Mold Plant",49.794065,6.098821
803,000160101001,"Bissen, ArcelorMittal S.A.",49.784442,6.058658
803,000160301001,"Colmar, C. Administratif",49.803796,6.091192
803,000160301006,"Colmar, Raedelsboesch",49.79672,6.098148
803,000150305001,"Roodt/Redange, Schoul",49.794055,5.820596
803,000150107001,"Oberpallen, Bréck",49.730037,5.842396
803,000140701026,"Ettelbruck, Rond Point",49.843623,6.09872
803,000160201004,"Boevange, Helpert",49.774892,6.01106
803,000160101007,"Bissen, Steekräiz",49.786894,6.07378
803,000150105001,"Lévelange, Ellerstrooss",49.743068,5.852115
803,000150804002,"Useldange, Raiffeisekeess",49.771055,5.982098
803,000160201003,"Boevange, Gare",49.774899,6.008198
803,000160201006,"Boevange, Uerbelt",49.774673,6.008851
803,000150202001,"Platen, Kinnebësch",49.790805,5.936971
803,000150303001,"Ell, Arelerstrooss",49.761053,5.85906
803,000160205002,"Grevenknapp, Riesenhaff",49.76285,6.031828
803,000160205003,"Grevenknapp, Um ënnschte Knapp",49.765495,6.028361
803,000141301007,"Schieren, Porte de Schieren",49.82465,6.095878
803,000150512006,"Rambrouch, Gare",49.830387,5.849033
803,000160201007,"Boevange, Beim Wald",49.772022,6.020488
805,000160301007,"Colmar, Usines",49.804815,6.091979
805,000160301002,"Colmar, Centre",49.812027,6.097274
805,000140701016,"Ettelbruck, Gare",49.847155,6.106132
805,000140701024,"Ettelbruck, Pensionnat",49.847388,6.103238
805,000150902004,"Vichten, Gemeng",49.804391,5.994022
805,000150902006,"Vichten, Ohligsfeld",49.802473,6.002286
805,000150902005,"Vichten, Hemeschbaach",49.801485,6.007225
805,000140701018,"Ettelbruck, H.v.Landewyck",49.839824,6.097904
805,000160101003,"Bissen, Geiwels",49.791843,6.071661
805,000160101005,"Bissen, Op der Millen",49.79503,6.074624
805,000151003002,"Grevels, Ieweschten Eck",49.849846,5.909779
805,000150502001,"Bigonville, Huelgaass",49.850935,5.793639
805,000150502004,"Bigonville, Knupp",49.853512,5.790213
805,000150502003,"Bigonville, Kimm",49.838506,5.783723
805,000150512005,"Rambrouch, Schlass",49.830335,5.842847
805,000150511004,"Perlé, Op der Kopp",49.811601,5.765461
805,000150402001,Grosbous-Beim Iwwerlaf,49.829299,5.961171
805,000160101008,"Bissen, Um Sand",49.787039,6.058542
805,000150511001,"Perlé, An der Huel",49.8098,5.755766
805,000150510001,"Martelange, Gare",49.832669,5.742301
805,000150511005,"Perlé, Schoul",49.810179,5.764165
805,000150509001,"Koetschette, Rond-Point",49.838534,5.838668
805,000150513001,Riesenhaff,49.840217,5.815702
805,000150502002,"Bigonville, Kéismaart",49.848596,5.792653
805,000150502005,"Bigonville, Réimerwee",49.845558,5.791797
805,000150511002,"Perlé, Gare",49.815185,5.764943
805,000140701026,"Ettelbruck, Rond Point",49.843623,6.09872
805,000160101002,"Bissen, Kräizung",49.789073,6.063171
805,000150402003,Grosbous-Kiirfënt,49.825218,5.968144
805,000150515004,Wolwëner Halt,49.827268,5.77333
805,000150515003,"Wolwelange, Spëtzt",49.827939,5.767722
805,000150515002,"Wolwelange, Kiosk",49.827518,5.761353
805,000150510002,"Martelange, Leekoll",49.825171,5.75272
805,000150515001,"Wolwelange, Ennescht Duerf",49.827005,5.757159
805,000150902007,"Vichten, Schoul",49.802821,5.999401
805,000150502006,"Bigonville, Am Duerf",49.847719,5.792851
805,000150502007,"Bigonville, Haaptstrooss",49.851413,5.791716
805,000150512006,"Rambrouch, Gare",49.830387,5.849033
805,000150402006,"Grosbous, Sprëtzenhaus",49.826627,5.966289
840,000160301007,"Colmar, Usines",49.804815,6.091979
840,000160301002,"Colmar, Centre",49.812027,6.097274
840,000140701016,"Ettelbruck, Gare",49.847155,6.106132
840,000140401004,"Diekirch, Gare",49.864502,6.153096
840,000140401001,"Diekirch, Altersheem",49.866536,6.159337
840,000140401006,"Diekirch, Kluuster",49.869544,6.158019
840,000140701015,"Ettelbruck, Ecole Primaire",49.845842,6.09899
840,000140401008,"Diekirch, Lorentzwues",49.860235,6.145665
840,000140701024,"Ettelbruck, Pensionnat",49.847388,6.103238
840,000140701018,"Ettelbruck, H.v.Landewyck",49.839824,6.097904
840,000160101003,"Bissen, Geiwels",49.791843,6.071661
840,000160101005,"Bissen, Op der Millen",49.79503,6.074624
840,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
840,000110401002,"Dorscheid, Am Poul",50.036477,6.079186
840,000110403001,"Hosingen, Eesberwee",50.012693,6.090708
840,000110203001,Ennert Schinker,49.988703,6.088292
840,000140901001,"Hoscheid, Braaken",49.950198,6.081079
840,000140901002,"Hoscheid, Kräizgaass",49.945936,6.080459
840,000140402001,Fridhaff,49.892186,6.134575
840,000110812001,Lentzweiler,50.069519,5.974951
840,000110806001,"Deiffelt, Deiffelt",50.064909,5.963082
840,000110808001,Doennange,50.061152,5.957045
840,000110813001,Lullange,50.058425,5.942308
840,000110824001,Boevange,50.048371,5.929493
840,000110820002,"Troine, Duerf",50.063781,5.882949
840,000110805001,Crendal,50.056952,5.896988
840,000110101004,"Clervaux, Maison de Retraite",50.05776,6.025688
840,000110101009,"Clervaux, Place Benelux",50.054794,6.03107
840,000110816001,Rumlange,50.078831,5.974309
840,000110803003,"Boxhorn, Schemer",50.082214,5.990551
840,000110101010,"Clervaux, Police",50.054176,6.025547
840,000110101011,"Clervaux, Postes",50.054987,6.030177
840,000110103003,"Reuler, Hôh",50.052801,6.034015
840,000110101001,"Clervaux, Clinique",50.053376,6.024884
840,000110803002,"Boxhorn, Hongerkaul",50.080244,5.996126
840,000160101001,"Bissen, ArcelorMittal S.A.",49.784442,6.058658
840,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
840,000110101008,"Clervaux, Pl. de la Libération",50.05287,6.030029
840,000110820001,"Troine, Bréck",50.062204,5.883498
840,000140901003,"Hoscheid, Markenbach",49.938477,6.083963
840,000110403002,"Hosingen, Ewescht Duerf",50.016719,6.091987
840,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
840,000140902001,"Hoscheid-Dickt, Um Pëtz",49.970064,6.089404
840,000140902002,"Hoscheid-Dickt, Um Wald",49.976649,6.090847
840,000140602008,"Erpeldange/Sûre, Um Dreieck",49.850779,6.115126
840,000140701026,"Ettelbruck, Rond Point",49.843623,6.09872
840,000140603002,"Ingeldorf, Café de la Station",49.853414,6.131374
840,000110819001,Stockem (LUX),50.077911,5.957368
840,000110821001,"Wincrange, Eglise",50.05148,5.918159
840,000110203003,Um Schinker,49.991986,6.088638
840,000140401010,"Diekirch, Place des Récollets",49.870191,6.158732
840,000110403003,"Hosingen, Z.A.E.R.",50.00586,6.087297
840,000110101002,"Clervaux, Gare",50.060643,6.024448
840,000110101013,"Clervaux, Baastnecherstrooss",50.0653,6.021895
840,000110403005,"Hosingen, Bei der Kierch",50.016141,6.091868
840,000110403006,"Hosingen, Bayrischt",50.019544,6.09197
840,000140603005,"Ingeldorf, Walebroch",49.85834,6.140308
840,000140603006,"Ingeldorf, Cactus",49.851218,6.126634
840,000140401011,"Diekirch, Alexis Heck",49.86859,6.162417
860,000130106003,"Stolzembourg, Kiirch",49.966029,6.166939
860,000130106001,"Stolzembourg, Akescht",49.977132,6.165547
860,000110406001,"Obereisenbach, Bei der Baach",50.004628,6.146985
860,000110502005,"Marnach, Geschäftszenter",50.052519,6.072148
860,000110401002,"Dorscheid, Am Poul",50.036477,6.079186
860,000110403001,"Hosingen, Eesberwee",50.012693,6.090708
860,000110407002,"Rodershausen, Um Weier",50.040346,6.131863
860,000110407001,"Rodershausen, Kiirch",50.036385,6.12992
860,000110101004,"Clervaux, Maison de Retraite",50.05776,6.025688
860,000110101009,"Clervaux, Place Benelux",50.054794,6.03107
860,000110101010,"Clervaux, Police",50.054176,6.025547
860,000110101011,"Clervaux, Postes",50.054987,6.030177
860,000110103003,"Reuler, Hôh",50.052801,6.034015
860,000110101001,"Clervaux, Clinique",50.053376,6.024884
860,000110404001,Kounenhaff,50.016822,6.136252
860,000110406002,"Obereisenbach, Bongertswies",50.008906,6.142069
860,000110502006,"Marnach, Bei der Kierch",50.053018,6.06094
860,000110101008,"Clervaux, Pl. de la Libération",50.05287,6.030029
860,000110408001,"Untereisenbach, Bréck",50.000083,6.144742
860,000130106004,"Stolzembourg, S.E.O.",49.954313,6.17676
860,000110502008,"Marnach, Op der Bréck",50.054841,6.067563
860,000130106002,"Stolzembourg, Bréck",49.963294,6.169471
860,000110101002,"Clervaux, Gare",50.060643,6.024448
860,000110402002,"Parc Hosingen, Gemönnerbréck",49.986808,6.163178
860,000110403005,"Hosingen, Bei der Kierch",50.016141,6.091868
860,000110403006,"Hosingen, Bayrischt",50.019544,6.09197
215,000200420011,"Merl, Orval",49.605855,6.102553
215,000200420008,"Merl, Laang Heck",49.605427,6.098038
215,000200420014,"Merl, St.Hubert",49.603967,6.092934
215,000200420013,"Merl, Plaak",49.603119,6.089274
215,000200420010,"Merl, Op der Millen",49.603566,6.084887
215,000200403007,"Belair, Franciscaines",49.608274,6.112973
215,000200420012,"Merl, Parc",49.607476,6.110168
215,000200403013,"Belair, Place de France",49.606536,6.106763
215,000200102001,"Helfent, Automobile Club",49.601344,6.069212
215,000200102002,"Helfent, City Concorde",49.600737,6.065843
215,000200403006,"Belair, Crécy",49.608875,6.116869
215,000200405009,"Centre, Charlys Gare",49.612494,6.12272
215,000190101003,"Bascharage, Bomecht",49.558678,5.888642
215,000190102002,"Hautcharage, Scheedwee",49.572767,5.902022
215,000190101013,"Bascharage, Jules Hemmer",49.560196,5.885862
215,000190103001,"Linger, Schoul",49.565317,5.886283
215,000190102004,"Hautcharage, Um Kläppchen",49.574869,5.909291
215,000190101021,"Bascharage, Widdems Bierg",49.569816,5.906387
215,000190101009,"Bascharage, Eglise",49.568122,5.906965
